iso2,location,zip_code,route, 
FR,TRUCHTERSHEIM,67370,PFETTISHEIM,
FR,MURAT LE QUAIRE,63150,,
FR,WOLFSKIRCHEN,67260,,
FR,UHLWILLER,67350,,
FR,NESCHERS,63320,,
FR,BERNWILLER,68210,,
FR,UHRWILLER,67350,,
FR,NEUVILLE,63160,,
FR,ATTENSCHWILLER,68220,,
FR,URMATT,67280,,
FR,NOVACELLES,63220,,
FR,BARTENHEIM,68870,BARTENHEIM LA CHAUSSEE,
FR,UTTENHOFFEN,67110,,
FR,ORBEIL,63500,,
FR,BETTENDORF,68560,,
FR,VALFF,67210,,
FR,PASLIERES,63290,,
FR,BISCHWIHR,68320,,
FR,LA VANCELLE,67730,,
FR,PERPEZAT,63210,,
FR,BISEL,68580,,
FR,WALBOURG,67360,,
FR,PERRIER,63500,,
FR,BRECHAUMONT,68210,,
FR,WEITBRUCH,67500,,
FR,PESCHADOIRES,63920,PONT DE DORE,
FR,BRUNSTATT DIDENHEIM,68350,BRUNSTATT,
FR,WESTHOFFEN,67310,,
FR,PICHERANDE,63113,,
FR,BUETHWILLER,68210,,
FR,WEYERSHEIM,67720,,
FR,PROMPSAT,63200,,
FR,BUHL,68530,,
FR,WILDERSBACH,67130,,
FR,PRONDINES,63470,,
FR,COURTAVON,68480,,
FR,WILLGOTTHEIM,67370,,
FR,PUY GUILLAUME,63290,,
FR,DIETWILLER,68440,,
FR,WILWISHEIM,67270,,
FR,REIGNAT,63160,,
FR,EGLINGEN,68720,,
FR,WINGEN,67510,PETIT WINGEN,
FR,LA ROCHE NOIRE,63800,,
FR,ENSISHEIM,68190,,
FR,WINGERSHEIM LES QUATRE BANS,67170,HOHATZENHEIM,
FR,ROMAGNAT,63540,,
FR,GALFINGUE,68990,,
FR,WOERTH,67360,,
FR,ST AMANT TALLENDE,63450,,
FR,GRIESBACH AU VAL,68140,,
FR,WOLSCHHEIM,67700,,
FR,ST ANGEL,63410,,
FR,GUEBERSCHWIHR,68420,,
FR,ZEHNACKER,67310,,
FR,ST BEAUZIRE,63360,,
FR,GUEMAR,68970,,
FR,ZEINHEIM,67310,,
FR,STE CHRISTINE,63390,,
FR,GUEWENHEIM,68116,,
FR,AMMERSCHWIHR,68770,,
FR,ST CLEMENT DE VALORGUE,63660,,
FR,HABSHEIM,68440,,
FR,ARTZENHEIM,68320,,
FR,ST CLEMENT DE REGNAT,63310,,
FR,HEIDWILLER,68720,,
FR,ASPACH MICHELBACH,68700,MICHELBACH,
FR,ST GENES CHAMPESPE,63850,,
FR,HEIMERSDORF,68560,,
FR,BALLERSDORF,68210,,
FR,ST GEORGES SUR ALLIER,63800,,
FR,HEIMSBRUNN,68990,,
FR,BANTZENHEIM,68490,,
FR,ST JACQUES D AMBUR,63230,,
FR,HEIWILLER,68130,,
FR,BELLEMAGNY,68210,,
FR,ST JEAN EN VAL,63490,,
FR,HINDLINGEN,68580,,
FR,BENDORF,68480,,
FR,ST PRIEST BRAMEFANT,63310,,
FR,HOHROD,68140,,
FR,BERENTZWILLER,68130,,
FR,ST QUINTIN SUR SIOULE,63440,,
FR,PORTE DU RIED,68320,HOLTZWIHR,
FR,BERGHOLTZZELL,68500,,
FR,ST SANDOUX,63450,,
FR,HOMBOURG,68490,,
FR,BIEDERTHAL,68480,,
FR,ST VICTOR MONTVIANEIX,63550,,
FR,HORBOURG WIHR,68180,WIHR EN PLAINE,
FR,BIESHEIM,68600,,
FR,SARDON,63260,,
FR,HUNDSBACH,68130,,
FR,BLODELSHEIM,68740,,
FR,SAURET BESSERVE,63390,,
FR,HUNINGUE,68330,,
FR,BOLLWILLER,68540,,
FR,SAURIER,63320,,
FR,HUSSEREN LES CHATEAUX,68420,,
FR,BREITENBACH HAUT RHIN,68380,,
FR,SAUVIAT,63120,,
FR,KATZENTHAL,68230,,
FR,BURNHAUPT LE HAUT,68520,,
FR,SAUXILLANGES,63490,,
FR,KAYSERSBERG VIGNOBLE,68240,KAYSERSBERG,
FR,CARSPACH,68130,,
FR,SAYAT,63530,,
FR,KIRCHBERG,68290,,
FR,DANNEMARIE,68210,,
FR,TAUVES,63690,,
FR,LARGITZEN,68580,,
FR,DESSENHEIM,68600,,
FR,TEILHEDE,63460,,
FR,LAUTENBACH,68610,MARKSTEIN,
FR,ESCHBACH AU VAL,68140,,
FR,THIERS,63300,,
FR,LAUTENBACH,68610,SCHWEIGHOUSE,
FR,FALKWILLER,68210,,
FR,THIOLIERES,63600,,
FR,LIEPVRE,68660,,
FR,FERRETTE,68480,,
FR,TOURS SUR MEYMONT,63590,,
FR,LINSDORF,68480,,
FR,FROENINGEN,68720,,
FR,TOURZEL RONZIERES,63320,,
FR,LUEMSCHWILLER,68720,,
FR,FULLEREN,68210,,
FR,USSON,63490,,
FR,VALDIEU LUTRAN,68210,,
FR,GEISWASSER,68600,,
FR,LE VERNET STE MARGUERITE,63710,,
FR,VALDIEU LUTRAN,68210,VALDIEU,
FR,GOLDBACH ALTENBACH,68760,,
FR,VERNEUGHEOL,63470,,
FR,MAGNY,68210,,
FR,HAGENBACH,68210,,
FR,VERTAIZON,63910,,
FR,MALMERSPACH,68550,,
FR,HAGENTHAL LE HAUT,68220,,
FR,VEYRE MONTON,63960,,
FR,MITTELWIHR,68630,,
FR,HARTMANNSWILLER,68500,,
FR,VICHEL,63340,,
FR,MOOSLARGUE,68580,,
FR,HATTSTATT,68420,,
FR,VINZELLES,63350,,
FR,LE HAUT SOULTZBACH,68780,MORTZWILLER,
FR,HEITEREN,68600,,
FR,VITRAC,63410,,
FR,LE HAUT SOULTZBACH,68780,SOPPE LE HAUT,
FR,HORBOURG WIHR,68180,,
FR,VIVEROLS,63840,,
FR,MULHOUSE,68100,,
FR,HUNAWIHR,68150,,
FR,YSSAC LA TOURETTE,63200,,
FR,MULHOUSE,68200,,
FR,ILLFURTH,68720,,
FR,AHETZE,64210,,
FR,NEUF BRISACH,68600,,
FR,ISSENHEIM,68500,,
FR,ALOS SIBAS ABENSE,64470,,
FR,NIEDERENTZEN,68127,,
FR,JUNGHOLTZ,68500,,
FR,AMOROTS SUCCOS,64120,,
FR,NIEDERMORSCHWIHR,68230,,
FR,KAYSERSBERG VIGNOBLE,68240,SIGOLSHEIM,
FR,ANGLET,64600,,
FR,ILLTAL,68960,GRENTZINGEN,
FR,KEMBS,68680,,
FR,ANOYE,64350,,
FR,OBERENTZEN,68127,,
FR,KIFFIS,68480,,
FR,ARAUJUZON,64190,,
FR,RAEDERSDORF,68480,,
FR,KNOERINGUE,68220,,
FR,ARBUS,64230,,
FR,RAMMERSMATT,68800,,
FR,LABAROCHE,68910,,
FR,ARCANGUES,64200,,
FR,RANSPACH LE BAS,68730,,
FR,LAUTENBACH,68610,,
FR,ARGAGNON,64300,,
FR,RIMBACH PRES GUEBWILLER,68500,,
FR,LAUTENBACHZELL,68610,,
FR,ARHANSUS,64120,,
FR,RIMBACH PRES MASEVAUX,68290,,
FR,LAUW,68290,,
FR,ARMENDARITS,64640,,
FR,RIMBACHZELL,68500,,
FR,LIGSDORF,68480,,
FR,ARRAUTE CHARRITTE,64120,,
FR,RIXHEIM,68170,,
FR,LUTTERBACH,68460,,
FR,ARTHEZ D ASSON,64800,,
FR,ROMAGNY,68210,,
FR,MAGSTATT LE BAS,68510,,
FR,ARTIGUELOUVE,64230,,
FR,SEPPOIS LE BAS,68580,,
FR,METZERAL,68380,,
FR,ARUDY,64260,,
FR,SIERENTZ,68510,,
FR,MONTREUX JEUNE,68210,,
FR,ASASP ARROS,64660,,
FR,SONDERNACH,68380,,
FR,MUESPACH,68640,MOYEN MUESPACH,
FR,ASSAT,64510,,
FR,SOPPE LE BAS,68780,,
FR,MUHLBACH SUR MUNSTER,68380,,
FR,AUGA,64450,,
FR,SOULTZBACH LES BAINS,68230,,
FR,MUNSTER,68140,,
FR,AURIAC,64450,,
FR,SOULTZEREN,68140,,
FR,MUNWILLER,68250,,
FR,AUTEVIELLE ST MARTIN BIDEREN,64390,,
FR,SOULTZMATT,68570,WINTZFELDEN,
FR,NIEDERHERGHEIM,68127,,
FR,BALANSUN,64300,,
FR,STAFFELFELDEN,68850,,
FR,NIFFER,68680,,
FR,BALIRACQ MAUMUSSON,64330,,
FR,STETTEN,68510,,
FR,OBERBRUCK,68290,,
FR,BAUDREIX,64800,,
FR,THANNENKIRCH,68590,,
FR,OBERHERGHEIM,68127,,
FR,BEGUIOS,64120,,
FR,VIEUX FERRETTE,68480,,
FR,OBERMORSCHWILLER,68130,,
FR,BELLOCQ,64270,,
FR,VIEUX THANN,68800,,
FR,OLTINGUE,68480,,
FR,BEOST,64440,,
FR,VOEGTLINSHOFFEN,68420,,
FR,OTTMARSHEIM,68490,,
FR,BERGOUEY VIELLENAVE,64270,,
FR,VOLGELSHEIM,68600,,
FR,PETIT LANDAU,68490,,
FR,BETRACQ,64350,,
FR,WALDIGHOFEN,68640,,
FR,PFASTATT,68120,,
FR,BEUSTE,64800,,
FR,WALHEIM,68130,,
FR,RANTZWILLER,68510,,
FR,BIDART,64210,,
FR,WALTENHEIM,68510,,
FR,REININGUE,68950,,
FR,BILLERE,64140,,
FR,WASSERBOURG,68230,,
FR,RUMERSHEIM LE HAUT,68740,,
FR,BIRIATOU,64700,,
FR,WATTWILLER,68700,,
FR,ST COSME,68210,,
FR,BIRON,64300,,
FR,WENTZWILLER,68220,,
FR,ST LOUIS,68300,,
FR,BIZANOS,64320,,
FR,WOLFERSDORF,68210,,
FR,ST ULRICH,68210,,
FR,BOURNOS,64450,,
FR,WOLSCHWILLER,68480,,
FR,SCHLIERBACH,68440,,
FR,BUGNEIN,64190,,
FR,ZIMMERSHEIM,68440,,
FR,SEWEN,68290,,
FR,BURGARONNE,64390,,
FR,ANSE,69480,,
FR,SICKERT,68290,,
FR,BUSSUNARITS SARRASQUETTE,64220,,
FR,L ARBRESLE,69210,,
FR,SONDERSDORF,68480,,
FR,BUZIET,64680,,
FR,AVEIZE,69610,,
FR,SOULTZ HAUT RHIN,68360,,
FR,CABIDOS,64410,,
FR,BAGNOLS,69620,,
FR,SPECHBACH,68720,SPECHBACH LE HAUT,
FR,CARRESSE CASSABER,64270,,
FR,BELLEVILLE EN BEAUJOLAIS,69220,ST JEAN D ARDIERES,
FR,STEINBRUNN LE HAUT,68440,,
FR,CARRESSE CASSABER,64270,CASSABER,
FR,BESSENAY,69690,,
FR,STEINSOULTZ,68640,,
FR,CASTEIDE CANDAU,64370,,
FR,BESSENAY,69690,LES ROCHES,
FR,STERNENBERG,68780,,
FR,CASTETBON,64190,,
FR,VAL D OINGT,69620,OINGT,
FR,STORCKENSOHN,68470,,
FR,CASTETPUGON,64330,,
FR,BRON,69500,,
FR,TAGSDORF,68130,,
FR,COUBLUCQ,64410,,
FR,CENVES,69840,,
FR,TRAUBACH LE BAS,68210,,
FR,CROUSEILLES,64350,,
FR,CHAMBOST ALLIERES,69870,,
FR,URBES,68121,,
FR,DIUSSE,64330,,
FR,CHARBONNIERES LES BAINS,69260,,
FR,WERENTZHOUSE,68480,,
FR,DOMEZAIN BERRAUTE,64120,,
FR,CHASSELAY,69380,,
FR,WILLER,68960,,
FR,ESCURES,64350,,
FR,CHENAS,69840,,
FR,WINKEL,68480,,
FR,ESPES UNDUREIN,64130,,
FR,COURS,69470,COURS LA VILLE,
FR,WITTELSHEIM,68310,,
FR,ESPOEY,64420,,
FR,COURS,69470,LA VILLE,
FR,ZAESSINGUE,68130,,
FR,EYSUS,64400,,
FR,COURS,69470,THEL,
FR,ZILLISHEIM,68720,,
FR,ANCE FEAS,64570,ANCE,
FR,COURZIEU,69690,,
FR,ZIMMERBACH,68230,,
FR,ANCE FEAS,64570,FEAS,
FR,CRAPONNE,69290,,
FR,ANCY,69490,,
FR,FICHOUS RIUMAYOU,64410,,
FR,DENICE,69640,,
FR,ARNAS,69400,,
FR,GAMARTHE,64220,,
FR,DOMMARTIN,69380,,
FR,BEAUJEU,69430,LE MOLARD,
FR,GAN,64290,,
FR,DUERNE,69850,,
FR,BESSENAY,69690,LURCIEUX,
FR,GARINDEIN,64130,,
FR,ECHALAS,69700,,
FR,BESSENAY,69690,POMERIEUX,
FR,GARLIN,64330,,
FR,ECHALAS,69700,LA RODIERE,
FR,CHARENTAY,69220,,
FR,GARRIS,64120,,
FR,FLEURIEUX SUR L ARBRESLE,69210,,
FR,CHATILLON,69380,,
FR,GAYON,64350,,
FR,FRONTENAS,69620,,
FR,CHAUSSAN,69440,,
FR,GERDEREST,64160,,
FR,GIVORS,69700,,
FR,CHAUSSAN,69440,LE RICHOUD,
FR,GOMER,64420,,
FR,GIVORS,69700,ST MARTIN DE CORNAS,
FR,LES CHERES,69380,,
FR,GOTEIN LIBARRENX,64130,,
FR,LOZANNE,69380,,
FR,CHESSY,69380,,
FR,GUETHARY,64210,,
FR,MARCY,69480,,
FR,CHIROUBLES,69115,,
FR,HAUX,64470,,
FR,MARCY L ETOILE,69280,,
FR,CIVRIEUX D AZERGUES,69380,,
FR,HOSTA,64120,,
FR,MEAUX LA MONTAGNE,69550,,
FR,CLAVEISOLLES,69870,,
FR,ILHARRE,64120,,
FR,MESSIMY,69510,,
FR,CORCELLES EN BEAUJOLAIS,69220,,
FR,IROULEGUY,64220,,
FR,MILLERY,69390,,
FR,COURS,69470,PONT TRAMBOUZE,
FR,ISSOR,64570,,
FR,DEUX GROSNES,69860,ST CHRISTOPHE,
FR,CURIS AU MONT D OR,69250,,
FR,LAGOS,64800,,
FR,DEUX GROSNES,69860,TRADES,
FR,DARDILLY,69570,,
FR,LANNECAUBE,64350,,
FR,MONTAGNY,69700,SOURZY,
FR,ECULLY,69130,,
FR,LANTABAT,64640,,
FR,POLEYMIEUX AU MONT D OR,69250,,
FR,FONTAINES SUR SAONE,69270,,
FR,LARRESSORE,64480,,
FR,VINDRY SUR TURDINE,69490,ST LOUP,
FR,JOUX,69170,,
FR,LARUNS,64440,EAUX CHAUDES,
FR,PORTE DES PIERRES DOREES,69400,POUILLY LE MONIAL,
FR,LACENAS,69640,,
FR,LASSERRE,64350,,
FR,PROPIERES,69790,,
FR,LAMURE SUR AZERGUES,69870,,
FR,LEREN,64270,,
FR,SALLES ARBUISSONNAS EN BEAUJOLAIS,69460,ARBUISSONNAS,
FR,LOIRE SUR RHONE,69700,,
FR,LESCUN,64490,,
FR,LES SAUVAGES,69170,,
FR,MARCHAMPT,69430,,
FR,LICQ ATHEREY,64560,,
FR,SOURCIEUX LES MINES,69210,,
FR,MARCILLY D AZERGUES,69380,,
FR,LUSSAGNET LUSSON,64160,,
FR,STE CATHERINE,69440,,
FR,MOIRE,69620,,
FR,MERITEIN,64190,,
FR,STE CATHERINE,69440,BARROT,
FR,DEUX GROSNES,69430,AVENAS,
FR,MIOSSENS LANUSSE,64450,,
FR,ST CLEMENT DE VERS,69790,,
FR,DEUX GROSNES,69860,OUROUX,
FR,MOMAS,64230,,
FR,STE CONSORCE,69280,,
FR,ODENAS,69460,,
FR,MONEIN,64360,,
FR,ST FORGEUX,69490,,
FR,ORLIENAS,69530,LE BOULARD,
FR,MONPEZAT,64350,,
FR,STE FOY L ARGENTIERE,69610,,
FR,PIERRE BENITE,69310,,
FR,MONT,64300,,
FR,ST GENIS LAVAL,69230,,
FR,PORTE DES PIERRES DOREES,69400,LIERGUES,
FR,MONTANER,64460,,
FR,ST IGNY DE VERS,69790,,
FR,POULE LES ECHARMEAUX,69870,,
FR,MONTAUT,64800,,
FR,ST MARTIN EN HAUT,69850,ROCHEFORT,
FR,QUINCIEUX,69650,,
FR,MONT DISSE,64330,,
FR,CHABANIERE,69440,ST MAURICE SUR DARGOIRE,
FR,RIVERIE,69440,,
FR,MORLAAS,64160,,
FR,ST VERAND,69620,,
FR,RIVOLET,69640,LA FOUILLOUSE,
FR,MUSCULDY,64130,,
FR,ST VINCENT DE REINS,69240,,
FR,RONTALON,69510,,
FR,ORAAS,64390,,
FR,TALUYERS,69440,,
FR,SAIN BEL,69210,,
FR,ORDIARP,64130,,
FR,TUPIN ET SEMONS,69420,,
FR,SALLES ARBUISSONNAS EN BEAUJOLAIS,69460,,
FR,OREGUE,64120,,
FR,VAULX EN VELIN,69120,,
FR,SARCEY,69490,,
FR,OS MARSILLON,64150,,
FR,VENISSIEUX,69200,,
FR,SOUZY,69610,,
FR,OSTABAT ASME,64120,,
FR,VERNAY,69430,,
FR,BEAUVALLON,69700,CHASSAGNY,
FR,PARBAYSE,64360,,
FR,VILLEURBANNE,69100,,
FR,ST ANDRE LA COTE,69440,,
FR,POEY DE LESCAR,64230,,
FR,YZERON,69510,,
FR,ST BONNET DES BRUYERES,69790,,
FR,PONSON DESSUS,64460,,
FR,CHASSIEU,69680,,
FR,ST CLEMENT LES PLACES,69930,,
FR,PONTACQ,64530,,
FR,DECINES CHARPIEU,69150,,
FR,ST CYR LE CHATOUX,69870,,
FR,POULIACQ,64410,,
FR,GENAS,69740,,
FR,ST CYR SUR LE RHONE,69560,,
FR,REBENACQ,64260,,
FR,MARENNES,69970,,
FR,ST ETIENNE DES OULLIERES,69460,,
FR,RIBARROUY,64330,,
FR,RILLIEUX LA PAPE,69140,,
FR,ST FONS,69190,,
FR,ROQUIAGUE,64130,,
FR,ST PIERRE DE CHANDIEU,69780,,
FR,STE FOY LES LYON,69110,,
FR,ST BOES,64300,,
FR,SOLAIZE,69360,,
FR,ST GERMAIN AU MONT D OR,69650,,
FR,ST CASTIN,64160,,
FR,LYON 08,69008,,
FR,ST JULIEN,69640,,
FR,ST ESTEBEN,64640,,
FR,LYON 09,69009,,
FR,ST JULIEN,69640,LA ROCHE,
FR,ST ETIENNE DE BAIGORRY,64430,,
FR,ABELCOURT,70300,,
FR,ST LAGER,69220,,
FR,ST JEAN PIED DE PORT,64220,,
FR,AMAGE,70280,,
FR,CHABANIERE,69440,ST SORLIN,
FR,ST MARTIN D ARBEROUE,64640,,
FR,AMBLANS ET VELOTTE,70200,,
FR,ST NIZIER D AZERGUES,69870,,
FR,ST MARTIN D ARROSSA,64780,EYHARCE,
FR,AUTREY LES CERRE,70110,,
FR,ST PIERRE LA PALUD,69210,,
FR,SAMES,64520,,
FR,AUVET ET LA CHAPELOTTE,70100,,
FR,ST ROMAIN AU MONT D OR,69270,,
FR,SAMSONS LION,64350,,
FR,AUXON,70000,,
FR,ST SYMPHORIEN SUR COISE,69590,,
FR,SAUVAGNON,64230,,
FR,BARD LES PESMES,70140,,
FR,THIZY LES BOURGS,69240,MARNAND,
FR,SEBY,64410,,
FR,BAUDONCOURT,70300,,
FR,VILLECHENEVE,69770,,
FR,SEDZERE,64160,,
FR,BELONCHAMP,70270,,
FR,VILLE SUR JARNIOUX,69640,,
FR,SEVIGNACQ,64160,,
FR,BELVERNE,70400,,
FR,VOURLES,69390,SEPT CHEMINS,
FR,SOUMOULOU,64420,,
FR,BETONCOURT ST PANCRAS,70210,,
FR,CHAPONNAY,69970,,
FR,SUS,64190,,
FR,BETONCOURT SUR MANCE,70500,,
FR,FEYZIN,69320,,
FR,URCUIT,64990,,
FR,BEVEUGE,70110,,
FR,ST LAURENT DE MURE,69720,,
FR,VILLEFRANQUE,64990,,
FR,BOUSSERAUCOURT,70500,,
FR,ST SYMPHORIEN D OZON,69360,,
FR,VIODOS ABENSE DE BAS,64130,,
FR,BROYE LES LOUPS ET VERFONTAINE,70100,,
FR,SATHONAY VILLAGE,69580,,
FR,VIVEN,64450,,
FR,BUCEY LES TRAVES,70360,,
FR,SEREZIN DU RHONE,69360,,
FR,ADE,65100,,
FR,CENANS,70230,,
FR,SIMANDRES,69360,,
FR,ANTICHAN,65370,,
FR,CHAMPLITTE,70600,,
FR,COLOMBIER SAUGNIEU,69125,LYON ST EXUPERY AEROPORT,
FR,ANTIN,65220,,
FR,CHAMPLITTE,70600,LEFFOND,
FR,LYON 01,69001,,
FR,ARCIZAC ADOUR,65360,,
FR,CHAMPLITTE,70600,MARGILLEY,
FR,LYON 04,69004,,
FR,ARGELES BAGNERES,65200,,
FR,CHAMPTONNAY,70100,,
FR,LYON 05,69005,,
FR,ARRENS MARSOUS,65400,MARSOUS,
FR,CHAMPVANS,70100,,
FR,LYON 06,69006,,
FR,ARRODETS EZ ANGLES,65100,,
FR,CHANCEY,70140,,
FR,ADELANS ET LE VAL DE BITHAINE,70200,,
FR,ARRODETS,65130,,
FR,CHARCENNE,70700,,
FR,AMBIEVILLERS,70210,,
FR,ARTALENS SOUIN,65400,,
FR,CHATENEY,70240,,
FR,APREMONT,70100,,
FR,AUBAREDE,65350,,
FR,CHAUVIREY LE CHATEL,70500,,
FR,ARBECEY,70120,,
FR,AUREILHAN,65800,,
FR,CHAUVIREY LE VIEIL,70500,,
FR,ARGILLIERES,70600,,
FR,AURIEBAT,65700,,
FR,CHENEBIER,70400,,
FR,ARPENANS,70200,,
FR,AVEUX,65370,,
FR,CIREY,70190,,
FR,ARSANS,70100,,
FR,AVEZAC PRAT LAHITTE,65130,,
FR,COGNIERES,70230,,
FR,AUGICOURT,70500,,
FR,AZET,65170,,
FR,COLOMBE LES VESOUL,70000,,
FR,AUTOREILLE,70700,,
FR,BANIOS,65200,,
FR,COLOMBOTTE,70240,,
FR,LES AYNANS,70200,,
FR,BARBAZAN DEBAT,65690,,
FR,COMBEAUFONTAINE,70120,,
FR,BASSIGNEY,70800,,
FR,BAREILLES,65240,,
FR,CONTREGLISE,70160,,
FR,BEAUJEU ST VALLIER PIERREJUX QUITTEUR,70100,,
FR,BARTHE,65230,,
FR,COULEVON,70000,,
FR,BETONCOURT LES BROTTE,70300,,
FR,BAZORDAN,65670,,
FR,COUTHENANS,70400,,
FR,BONNEVENT VELLOREILLE,70700,,
FR,BEGOLE,65190,,
FR,CRESANCEY,70100,,
FR,BOREY,70110,,
FR,BERNADETS DESSUS,65190,,
FR,CREVANS ET LA CHAPELLE LES GRANGES,70400,,
FR,BOUGEY,70500,,
FR,BETPOUEY,65120,,
FR,DAMPVALLEY ST PANCRAS,70210,,
FR,BOUHANS LES MONTBOZON,70230,,
FR,BETPOUY,65230,,
FR,DEMANGEVELLE,70210,,
FR,BOULIGNEY,70800,,
FR,BETTES,65130,,
FR,DENEVRE,70180,,
FR,BOURGUIGNON LES CONFLANS,70800,,
FR,BIZE,65150,,
FR,ESMOULIERES,70310,,
FR,BROTTE LES LUXEUIL,70300,,
FR,BONNEFONT,65220,,
FR,ESPRELS,70110,,
FR,LA BRUYERE,70280,,
FR,BURG,65190,,
FR,FAUCOGNEY ET LA MER,70310,,
FR,CENDRECOURT,70500,,
FR,CAPVERN,65130,,
FR,FAVERNEY,70160,,
FR,LA CHAPELLE LES LUXEUIL,70300,,
FR,CASTELNAU RIVIERE BASSE,65700,,
FR,FERRIERES LES SCEY,70360,,
FR,CHARGEY LES GRAY,70100,,
FR,CASTERA LANUSSE,65190,,
FR,FONTENOIS LES MONTBOZON,70230,,
FR,CHARGEY LES PORT,70170,,
FR,CASTERA LOU,65350,,
FR,FRANCALMONT,70800,,
FR,CHARMES ST VALBERT,70120,,
FR,CAZARILH,65370,,
FR,FRANCHEVELLE,70200,,
FR,CHASSEY LES SCEY,70360,,
FR,CAZAUX FRECHET ANERAN CAMORS,65240,,
FR,FRANCOURT,70180,,
FR,CHAUX LA LOTIERE,70190,,
FR,CHELLE DEBAT,65350,,
FR,FRAMONT,70600,,
FR,CHAVANNE,70400,,
FR,CHEUST,65100,,
FR,FRASNE LE CHATEAU,70700,,
FR,CHENEVREY ET MOROGNE,70150,,
FR,CHEZE,65120,,
FR,FRESSE,70270,,
FR,CONFLANS SUR LANTERNE,70800,,
FR,DEVEZE,65230,,
FR,GEORFANS,70110,,
FR,LA CORBIERE,70300,,
FR,ENS,65170,,
FR,GOURGEON,70120,,
FR,LA COTE,70200,,
FR,ESCONDEAUX,65140,,
FR,GRANGES LA VILLE,70400,,
FR,CUGNEY,70700,,
FR,ESCOTS,65130,,
FR,GRATTERY,70170,,
FR,DAMBENOIT LES COLOMBE,70200,COLOMBE LES BITHAINE,
FR,ESTARVIELLE,65240,,
FR,HAUT DU THEM CHATEAU LAMBERT,70440,CHATEAU LAMBERT,
FR,DAMPIERRE SUR LINOTTE,70230,,
FR,ESTERRE,65120,,
FR,HERICOURT,70400,BYANS,
FR,DAMPIERRE SUR SALON,70180,,
FR,FRECHEDE,65220,,
FR,IGNY,70700,,
FR,DELAIN,70180,,
FR,FRECHENDETS,65130,,
FR,JUSSEY,70500,,
FR,ECHENOZ LE SEC,70000,,
FR,GALAN,65330,,
FR,LAMBREY,70500,,
FR,EQUEVILLEY,70160,,
FR,GAZAVE,65250,,
FR,LARIANS ET MUNANS,70230,,
FR,ETUZ,70150,,
FR,GAVARNIE GEDRE,65120,GAVARNIE,
FR,MAGNY JOBERT,70200,,
FR,FEDRY,70120,,
FR,GAVARNIE GEDRE,65120,GEDRE,
FR,MAGNY LES JUSSEY,70500,,
FR,FLEUREY LES FAVERNEY,70160,,
FR,GERM,65240,,
FR,MAGNY VERNOIS,70200,,
FR,FLEUREY LES ST LOUP,70800,,
FR,GERMS SUR L OUSSOUET,65200,,
FR,MAILLERONCOURT ST PANCRAS,70210,,
FR,FRETIGNEY ET VELLOREILLE,70130,,
FR,GOUDON,65190,,
FR,LA MALACHERE,70190,,
FR,FROIDETERRE,70200,,
FR,GRAILHEN,65170,,
FR,MELIN,70120,,
FR,FROTEY LES VESOUL,70000,,
FR,IZAOURT,65370,,
FR,MELINCOURT,70210,,
FR,GEVIGNEY ET MERCEY,70500,,
FR,JULOS,65100,,
FR,MEMBREY,70180,,
FR,GEZIER ET FONTENELAY,70700,,
FR,JUNCALAS,65100,,
FR,MERCEY SUR SAONE,70130,,
FR,GOUHENANS,70110,,
FR,LACASSAGNE,65140,,
FR,MIGNAVILLERS,70400,,
FR,GRANDVELLE ET LE PERRENOT,70190,,
FR,LALANNE,65230,,
FR,MONTAGNEY,70140,,
FR,GRAY LA VILLE,70100,,
FR,LALOUBERE,65310,,
FR,MONTIGNY LES CHERLIEU,70500,,
FR,HAUT DU THEM CHATEAU LAMBERT,70440,,
FR,LANNEMEZAN,65300,,
FR,MONTJUSTIN ET VELOTTE,70110,,
FR,HURECOURT,70210,,
FR,LARAN,65670,,
FR,MONTUREUX ET PRANTIGNY,70100,,
FR,LE MAGNORAY,70000,,
FR,LARROQUE,65230,,
FR,LA ROCHE MOREY,70120,SUAUCOURT ET PISSELOUP,
FR,MAGNY DANIGON,70200,,
FR,LASSALES,65670,,
FR,NANTILLY,70100,,
FR,MALANS,70140,,
FR,LAU BALAGNAS,65400,,
FR,NAVENNE,70000,,
FR,MALBOUHANS,70200,,
FR,LEZIGNAN,65100,,
FR,NEUVELLE LES LA CHARITE,70130,,
FR,MANTOCHE,70100,,
FR,LHEZ,65190,,
FR,OUGE,70500,,
FR,MELECEY,70110,,
FR,LIAC,65140,,
FR,PALANTE,70200,,
FR,MOIMAY,70110,,
FR,LIES,65200,,
FR,PERROUSE,70190,,
FR,MOLAY,70120,,
FR,LOUCRUP,65200,,
FR,PESMES,70140,,
FR,MONTDORE,70210,,
FR,LOUEY,65290,,
FR,POLAINCOURT ET CLAIREFONTAINE,70210,,
FR,MONTOT,70180,,
FR,MARSEILLAN,65350,,
FR,POMOY,70240,,
FR,MONTUREUX LES BAULAY,70500,,
FR,MASCARAS,65190,,
FR,LA ROMAINE,70130,LE PONT DE PLANCHES,
FR,MOTEY BESUCHE,70140,,
FR,MAULEON BAROUSSE,65370,,
FR,LA ROMAINE,70130,VEZET,
FR,OISELAY ET GRACHAUX,70700,,
FR,MONLEON MAGNOAC,65670,,
FR,PORT SUR SAONE,70170,,
FR,ORMOICHE,70300,,
FR,MONTIGNAC,65690,,
FR,POYANS,70100,,
FR,PIERRECOURT,70600,,
